csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,error
betatesting_data/beta_ceb_modalt/modalt_A321_3f9bbb4a_RPLL_to_RPVM.csv,ok,342,14,1,modified_altitude,1,modified_altitude,1.0,True,0.3976760804653168,0.980577290058136,1.0,0.4896695017814636,0.0625113919377327,
betatesting_data/beta_ceb_modpos/modpos_A21N_3f8b85eb_RPLL_to_RPVM.csv,ok,318,12,3,modified_position,3,modified_position,0.9999470710754395,True,0.0003163026995025575,0.0037955748848617077,0.09309020638465881,0.10713788866996765,0.9999470710754395,
betatesting_data/beta_ceb_modpos/modpos_A21N_3f8f694c_RPLL_to_RPVM.csv,ok,321,13,3,modified_position,3,modified_position,0.9831861853599548,True,0.18996088206768036,0.9372342228889465,0.165382981300354,0.7555471658706665,0.9831861853599548,
betatesting_data/beta_ceb_modpos/modpos_A21N_3f936b43_RPLL_to_RPVM.csv,ok,328,13,3,modified_position,3,modified_position,0.999010443687439,True,0.4256197512149811,0.9880118370056152,0.11259467154741287,0.06609339267015457,0.999010443687439,
betatesting_data/beta_ceb_modpos/modpos_A21N_3f97ce6c_RPLL_to_RPVM.csv,ok,293,11,3,modified_position,3,modified_position,0.9998963475227356,True,0.17049092054367065,0.9485957622528076,0.044277384877204895,0.08022657781839371,0.9998963475227356,
betatesting_data/beta_ceb_modpos/modpos_A21N_3f9befbb_RPLL_to_RPVM.csv,ok,351,14,3,modified_position,0,authentic,0.9866074323654175,False,0.5134762525558472,0.9866074323654175,0.21142300963401794,0.5248359441757202,0.9297390580177307,
betatesting_data/beta_ceb_modpos/modpos_A321_3f9bbb4a_RPLL_to_RPVM.csv,ok,342,14,3,modified_position,3,modified_position,0.9999991655349731,True,0.185952827334404,0.9449057579040527,0.10394920408725739,0.06133880838751793,0.9999991655349731,
betatesting_data/beta_ceb_modspd/modspd_A21N_3f8b85eb_RPLL_to_RPVM.csv,ok,318,12,2,modified_speed,2,modified_speed,0.9998030662536621,True,0.40756475925445557,0.9896418452262878,0.11003772169351578,0.9998030662536621,0.15059004724025726,
betatesting_data/beta_ceb_modspd/modspd_A21N_3f8f694c_RPLL_to_RPVM.csv,ok,321,13,2,modified_speed,2,modified_speed,1.0,True,0.1899605691432953,0.9372342228889465,0.165382981300354,1.0,0.05878062918782234,
betatesting_data/beta_ceb_modspd/modspd_A21N_3f936b43_RPLL_to_RPVM.csv,ok,328,13,2,modified_speed,2,modified_speed,0.9999902248382568,True,0.6306666135787964,0.9880118370056152,0.11259467154741287,0.9999902248382568,0.6224086880683899,
betatesting_data/beta_ceb_modspd/modspd_A21N_3f97ce6c_RPLL_to_RPVM.csv,ok,293,11,2,modified_speed,2,modified_speed,1.0,True,0.3407949209213257,0.980882465839386,0.060195162892341614,1.0,0.023894725367426872,
betatesting_data/beta_ceb_modspd/modspd_A21N_3f9befbb_RPLL_to_RPVM.csv,ok,351,14,2,modified_speed,2,modified_speed,1.0,True,0.1669171154499054,0.8858060836791992,0.4147278964519501,1.0,0.1535189151763916,
betatesting_data/beta_ceb_modspd/modspd_A321_3f9bbb4a_RPLL_to_RPVM.csv,ok,342,14,2,modified_speed,2,modified_speed,1.0,True,0.3976760804653168,0.980577290058136,0.11016186326742172,1.0,0.0625113919377327,
