csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,error
betatesting_data/beta_ceb_modalt/modalt_A21N_3f9befbb_RPLL_to_RPVM.csv,ok,351,14,1,modified_altitude,0,authentic,0.9902130961418152,False,0.9024347066879272,0.9902130961418152,0.0745767205953598,0.052475158125162125,0.2298927903175354,
betatesting_data/beta_ceb_modalt/modalt_A321_3f9bbb4a_RPLL_to_RPVM.csv,ok,342,14,1,modified_altitude,1,modified_altitude,1.0,True,0.4035530090332031,0.9931657910346985,1.0,0.05178329721093178,0.0772358626127243,
betatesting_data/beta_ceb_modpos/modpos_A21N_3f8b85eb_RPLL_to_RPVM.csv,ok,318,12,3,modified_position,3,modified_position,1.0,True,0.00014978797116782516,0.0016046907985582948,0.005064606666564941,6.593213129235664e-06,1.0,
betatesting_data/beta_ceb_modpos/modpos_A21N_3f8f694c_RPLL_to_RPVM.csv,ok,321,13,3,modified_position,3,modified_position,1.0,True,0.27833423018455505,0.9679211974143982,0.04301111400127411,0.0735698938369751,1.0,
betatesting_data/beta_ceb_modpos/modpos_A21N_3f936b43_RPLL_to_RPVM.csv,ok,328,13,3,modified_position,3,modified_position,1.0,True,0.45433756709098816,0.9948122501373291,0.015836147591471672,0.010467429645359516,1.0,
betatesting_data/beta_ceb_modpos/modpos_A21N_3f97ce6c_RPLL_to_RPVM.csv,ok,293,11,3,modified_position,3,modified_position,1.0,True,0.17677506804466248,0.9801729321479797,0.018455497920513153,0.00957244448363781,1.0,
betatesting_data/beta_ceb_modpos/modpos_A21N_3f9befbb_RPLL_to_RPVM.csv,ok,351,14,3,modified_position,3,modified_position,0.9999997615814209,True,0.5398603677749634,0.9951871633529663,0.03361371532082558,0.030988028272986412,0.9999997615814209,
betatesting_data/beta_ceb_modpos/modpos_A321_3f9bbb4a_RPLL_to_RPVM.csv,ok,342,14,3,modified_position,3,modified_position,1.0,True,0.20521880686283112,0.9757809638977051,0.01860482059419155,0.017187044024467468,1.0,
betatesting_data/beta_ceb_modspd/modspd_A21N_3f8b85eb_RPLL_to_RPVM.csv,ok,318,12,2,modified_speed,2,modified_speed,0.9993190765380859,True,0.457353800535202,0.9949674606323242,0.10017101466655731,0.9993190765380859,0.060454677790403366,
betatesting_data/beta_ceb_modspd/modspd_A21N_3f8f694c_RPLL_to_RPVM.csv,ok,321,13,2,modified_speed,2,modified_speed,1.0,True,0.2783309817314148,0.9679211974143982,0.04301111400127411,1.0,0.03088008426129818,
betatesting_data/beta_ceb_modspd/modspd_A21N_3f936b43_RPLL_to_RPVM.csv,ok,328,13,2,modified_speed,0,authentic,0.9948122501373291,False,0.7880468368530273,0.9948122501373291,0.11472015082836151,0.7104960083961487,0.08051135390996933,
betatesting_data/beta_ceb_modspd/modspd_A21N_3f97ce6c_RPLL_to_RPVM.csv,ok,293,11,2,modified_speed,2,modified_speed,1.0,True,0.3467223644256592,0.9801729321479797,0.03558190539479256,1.0,0.04989267513155937,
betatesting_data/beta_ceb_modspd/modspd_A21N_3f9befbb_RPLL_to_RPVM.csv,ok,351,14,2,modified_speed,2,modified_speed,1.0,True,0.36667677760124207,0.9376854300498962,0.10884244740009308,1.0,0.09410607069730759,
betatesting_data/beta_ceb_modspd/modspd_A321_3f9bbb4a_RPLL_to_RPVM.csv,ok,342,14,2,modified_speed,2,modified_speed,1.0,True,0.40324831008911133,0.9931657910346985,0.07063284516334534,1.0,0.0772358626127243,
