latitude,longitude,altitude_feet,altitude_meters,speed_kmh,speed_kts,speed_mph,verticalSpeed_fpm,verticalSpeed_ms,heading,squawk,timestamp
14.609024,120.755844,10700,3261,594.5,321,369.4,832,4.2,193,4072,1778467157
14.605911,120.755234,10750,3277,598.2,323,371.7,832,4.2,189,4072,1778467159
14.602753,120.754807,10775,3284,601.9,325,374,832,4.2,186,4072,1778467161
14.599594,120.754616,10800,3292,607.5,328,377.5,896,4.6,182,4072,1778467164
14.595802,120.754639,10825,3299,611.2,330,379.8,896,4.6,178,4072,1778467166
14.59273,120.754921,10875,3315,614.9,332,382.1,960,4.9,175,4072,1778467168
14.589752,120.755325,10900,3322,620.4,335,385.5,1152,5.9,171,4072,1778467170
14.585979,120.756035,10950,3338,622.3,336,386.7,1216,6.2,170,4072,1778467172
14.583047,120.75666,10975,3345,627.8,339,390.1,1216,6.2,168,4072,1778467174
14.579928,120.757332,11025,3360,631.5,341,392.4,1152,5.9,167,4072,1778467176
14.576752,120.758072,11050,3368,637.1,344,395.9,1024,5.2,166,4072,1778467178
14.573502,120.758926,11100,3383,640.8,346,398.2,960,4.9,166,4072,1778467180
14.569565,120.759918,11125,3391,646.3,349,401.6,960,4.9,165,4072,1778467183
14.566406,120.760773,11175,3406,650.1,351,403.9,1024,5.2,165,4072,1778467185
14.562564,120.761818,11200,3414,653.8,353,406.2,1088,5.5,165,4072,1778467187
14.559213,120.762733,11250,3429,657.5,355,408.5,1280,6.5,164,4072,1778467189
14.55614,120.763596,11300,3444,661.2,357,410.8,1536,7.8,164,4072,1778467191
14.55304,120.764465,11350,3459,663,358,412,1728,8.8,164,4072,1778467193
14.548924,120.765572,11425,3482,666.7,360,414.3,1920,9.8,164,4072,1778467196
14.527679,120.771423,11900,3627,672.3,363,417.7,2432,12.4,165,4072,1778467209
14.505753,120.777206,12325,3757,679.7,367,422.3,1536,7.8,165,4072,1778467222
14.452142,120.79097,13175,4016,687.1,371,426.9,1600,8.1,166,4072,1778467254
14.401401,120.803879,13950,4252,676,365,420,1536,7.8,166,4072,1778467285
14.34833,120.817375,14775,4503,690.8,373,429.2,1344,6.8,166,4072,1778467317
14.295685,120.830765,15550,4740,709.3,383,440.7,1472,7.5,166,4072,1778467347
14.239929,120.844925,16350,4983,716.7,387,445.4,1536,7.8,165,4072,1778467380
14.187027,120.858429,17100,5212,724.1,391,450,1472,7.5,166,4072,1778467410
14.131071,120.872597,17875,5448,744.5,402,462.6,1408,7.2,166,4072,1778467441
14.074768,120.886925,18650,5685,751.9,406,467.2,1600,8.1,165,4072,1778467472
14.014086,120.902374,19500,5944,764.9,413,475.3,1472,7.5,166,4072,1778467504
13.954359,120.917549,20275,6180,777.8,420,483.3,1472,7.5,165,4072,1778467536
13.894913,120.932625,21050,6416,768.6,415,477.6,1536,7.8,166,4072,1778467568
13.833556,120.948196,21950,6690,768.6,415,477.6,1600,8.1,166,4072,1778467600
13.777135,120.962509,22675,6911,748.2,404,464.9,1472,7.5,166,4072,1778467631
13.718353,120.977417,23550,7178,740.8,400,460.3,1600,8.1,166,4072,1778467663
13.659668,120.99234,24325,7414,755.6,408,469.5,1408,7.2,165,4072,1778467696
13.60168,121.00708,24975,7612,772.3,417,479.9,320,1.6,166,4072,1778467727
13.543489,121.021828,25000,7620,774.1,418,481,-64,-0.3,165,4072,1778467758
13.505951,121.034767,25000,7620,740.8,400,460.3,0,0,156,4072,1778467779
13.502151,121.036522,25000,7620,733.4,396,455.7,0,0,155,4072,1778467781
13.498845,121.038162,25000,7620,731.5,395,454.6,0,0,154,4072,1778467783
13.494873,121.040215,25000,7620,722.3,390,448.8,0,0,152,4072,1778467785
13.49163,121.042015,25000,7620,718.6,388,446.5,0,0,151,4072,1778467787
13.488325,121.043892,25000,7620,714.9,386,444.2,0,0,150,4072,1778467790
13.484647,121.046112,25000,7620,705.6,381,438.4,64,0.3,148,4072,1778467792
13.481415,121.048172,25000,7620,703.8,380,437.3,64,0.3,148,4072,1778467794
13.47827,121.050255,25000,7620,698.2,377,433.8,64,0.3,146,4072,1778467796
13.475143,121.052383,25000,7620,692.6,374,430.4,128,0.7,146,4072,1778467798
13.471985,121.054558,25000,7620,690.8,373,429.2,64,0.3,145,4072,1778467800
13.469052,121.056618,25000,7620,688.9,372,428.1,128,0.7,145,4072,1778467803
13.465988,121.058731,25000,7620,687.1,371,426.9,64,0.3,145,4072,1778467805
13.462601,121.061096,25000,7620,683.4,369,424.6,64,0.3,145,4072,1778467807
13.459835,121.063026,25000,7620,683.4,369,424.6,64,0.3,145,4072,1778467809
13.456924,121.065071,25000,7620,681.5,368,423.5,64,0.3,145,4072,1778467811
13.412384,121.096092,25000,7620,677.8,366,421.2,0,0,145,4072,1778467843
13.370407,121.125496,25000,7620,679.7,367,422.3,0,0,145,4072,1778467873
13.324448,121.157745,25000,7620,681.5,368,423.5,0,0,145,4072,1778467905
13.279037,121.189667,25000,7620,685.2,370,425.8,0,0,145,4072,1778467938
13.235825,121.219971,25000,7620,683.4,369,424.6,0,0,145,4072,1778467968
13.190391,121.251816,25000,7620,687.1,371,426.9,0,0,145,4072,1778468000
13.144583,121.283958,25000,7620,687.1,371,426.9,0,0,145,4072,1778468032
13.097443,121.31691,25000,7620,685.2,370,425.8,0,0,145,4072,1778468065
13.054367,121.347069,25000,7620,685.2,370,425.8,0,0,145,4072,1778468096
13.007859,121.379654,24675,7521,687.1,371,426.9,-1088,-5.5,145,4072,1778468128
12.963402,121.410583,24125,7353,672.3,363,417.7,-1536,-7.8,145,4072,1778468160
12.919556,121.441353,23175,7064,663,358,412,-1728,-8.8,145,4072,1778468192
12.878072,121.470482,22300,6797,657.5,355,408.5,-1664,-8.5,145,4072,1778468222
12.833894,121.501274,21375,6515,650.1,351,403.9,-1664,-8.5,145,4072,1778468254
12.792801,121.530006,20475,6241,646.3,349,401.6,-1792,-9.1,145,4072,1778468285
12.749773,121.560059,19550,5959,644.5,348,400.5,-1728,-8.8,145,4072,1778468317
12.706945,121.589981,18600,5669,637.1,344,395.9,-1728,-8.8,145,4072,1778468350
12.667236,121.617706,17750,5410,627.8,339,390.1,-1664,-8.5,145,4072,1778468380
12.625809,121.646591,17100,5212,603.8,326,375.2,-1024,-5.2,145,4072,1778468413
12.588749,121.672379,16575,5052,577.8,312,359,-1024,-5.2,145,4072,1778468443
12.550003,121.699394,16025,4884,553.7,299,344.1,-1024,-5.2,145,4072,1778468475
12.516035,121.723068,15500,4724,533.4,288,331.4,-1088,-5.5,145,4072,1778468506
12.480842,121.747551,14950,4557,513,277,318.8,-1024,-5.2,145,4072,1778468538
12.448883,121.769905,14450,4404,498.2,269,309.6,-1024,-5.2,145,4072,1778468569
12.415528,121.793037,13875,4229,485.2,262,301.5,-1280,-6.5,145,4072,1778468602
12.383148,121.81546,13200,4023,481.5,260,299.2,-1280,-6.5,145,4072,1778468634
12.36325,121.827583,12775,3894,485.2,262,301.5,-1344,-6.8,156,4072,1778468653
12.360178,121.828835,12700,3871,485.2,262,301.5,-1344,-6.8,158,4072,1778468656
12.358036,121.829659,12650,3856,485.2,262,301.5,-1344,-6.8,160,4072,1778468658
12.355569,121.830475,12600,3840,487.1,263,302.7,-1344,-6.8,161,4072,1778468660
12.352936,121.831276,12575,3833,485.2,262,301.5,-1280,-6.5,162,4072,1778468662
12.349915,121.832176,12500,3810,485.2,262,301.5,-1280,-6.5,163,4072,1778468664
12.347376,121.832932,12450,3795,485.2,262,301.5,-1280,-6.5,163,4072,1778468667
12.345108,121.833595,12425,3787,485.2,262,301.5,-1280,-6.5,163,4072,1778468669
12.342636,121.834305,12375,3772,485.2,262,301.5,-1280,-6.5,163,4072,1778468671
12.339742,121.835152,12325,3757,485.2,262,301.5,-1280,-6.5,163,4072,1778468673
12.337372,121.835869,12275,3741,485.2,262,301.5,-1344,-6.8,163,4072,1778468675
12.334853,121.836647,12225,3726,485.2,262,301.5,-1344,-6.8,163,4072,1778468677
12.332108,121.837433,12175,3711,485.2,262,301.5,-1344,-6.8,163,4072,1778468680
12.296866,121.848061,11525,3513,485.2,262,301.5,-1344,-6.8,163,4072,1778468710
12.281113,121.852821,11200,3414,485.2,262,301.5,-1344,-6.8,163,4072,1778468723
12.265491,121.857559,10925,3330,485.2,262,301.5,-1344,-6.8,163,4072,1778468737
12.251199,121.861847,10650,3246,485.2,262,301.5,-1344,-6.8,163,4072,1778468749
12.23607,121.866325,10350,3155,485.2,262,301.5,-1344,-6.8,163,4072,1778468762
12.220596,121.870911,10075,3071,483.4,261,300.4,-1344,-6.8,163,4072,1778468775
12.205536,121.875366,9875,3010,476,257,295.8,-640,-3.3,163,4072,1778468788
12.190842,121.879723,9725,2964,463,250,287.7,-768,-3.9,163,4072,1778468801
12.176422,121.884026,9500,2896,457.4,247,284.2,-1152,-5.9,163,4072,1778468814
12.162003,121.88829,9300,2835,455.6,246,283.1,-1024,-5.2,163,4072,1778468827
12.148956,121.89222,9075,2766,450,243,279.6,-1152,-5.9,163,4072,1778468840
12.13426,121.896637,8825,2690,450,243,279.6,-1088,-5.5,163,4072,1778468853
12.120255,121.900841,8575,2614,446.3,241,277.3,-1088,-5.5,163,4072,1778468866
12.106064,121.905052,8325,2537,444.5,240,276.2,-1216,-6.2,163,4072,1778468879
12.09199,121.909264,8050,2454,444.5,240,276.2,-1280,-6.5,163,4072,1778468892
12.077774,121.913483,7800,2377,444.5,240,276.2,-1088,-5.5,164,4072,1778468905
12.066247,121.915672,7600,2316,442.6,239,275,-1216,-6.2,175,4072,1778468916
12.063629,121.915802,7550,2301,442.6,239,275,-1216,-6.2,178,4072,1778468918
12.061359,121.91581,7500,2286,444.5,240,276.2,-1280,-6.5,180,4072,1778468920
12.059052,121.91571,7475,2278,442.6,239,275,-1280,-6.5,183,4072,1778468923
12.056625,121.915428,7425,2263,442.6,239,275,-1344,-6.8,186,4072,1778468925
12.053879,121.914955,7350,2240,444.5,240,276.2,-1344,-6.8,190,4072,1778468927
12.051769,121.914513,7325,2233,442.6,239,275,-1408,-7.2,193,4072,1778468929
12.049488,121.913841,7275,2217,444.5,240,276.2,-1408,-7.2,196,4072,1778468931
12.047254,121.913116,7225,2202,446.3,241,277.3,-1472,-7.5,199,4072,1778468933
12.044815,121.912109,7150,2179,444.5,240,276.2,-1472,-7.5,202,4072,1778468935
12.042878,121.91114,7125,2172,444.5,240,276.2,-1536,-7.8,205,4072,1778468938
12.040504,121.909836,7050,2149,446.3,241,277.3,-1536,-7.8,210,4072,1778468940
12.038452,121.908562,7000,2134,448.2,242,278.5,-1472,-7.5,213,4072,1778468942
12.036163,121.906898,6925,2111,446.3,241,277.3,-1408,-7.2,216,4072,1778468944
12.034451,121.905502,6900,2103,448.2,242,278.5,-1280,-6.5,219,4072,1778468946
12.03231,121.903481,6825,2080,446.3,241,277.3,-1216,-6.2,223,4072,1778468949
12.030624,121.901741,6800,2073,446.3,241,277.3,-1152,-5.9,226,4072,1778468951
12.029005,121.899864,6750,2057,446.3,241,277.3,-1088,-5.5,229,4072,1778468953
12.027515,121.897888,6700,2042,446.3,241,277.3,-1024,-5.2,232,4072,1778468956
12.026119,121.895958,6675,2035,446.3,241,277.3,-960,-4.9,234,4072,1778468958
12.024489,121.893555,6625,2019,444.5,240,276.2,-960,-4.9,235,4072,1778468960
12.023279,121.891769,6600,2012,444.5,240,276.2,-1024,-5.2,235,4072,1778468962
12.022022,121.889893,6575,2004,444.5,240,276.2,-1152,-5.9,235,4072,1778468964
12.020737,121.887962,6525,1989,444.5,240,276.2,-1280,-6.5,235,4072,1778468966
12.019318,121.88578,6475,1974,444.5,240,276.2,-1280,-6.5,235,4072,1778468968
12.01799,121.883842,6425,1958,446.3,241,277.3,-1344,-6.8,235,4072,1778468971
12.016715,121.881989,6375,1943,444.5,240,276.2,-1280,-6.5,235,4072,1778468973
12.015133,121.879677,6325,1928,446.3,241,277.3,-1088,-5.5,235,4072,1778468975
12.014109,121.878181,6300,1920,444.5,240,276.2,-896,-4.6,234,4072,1778468977
12.012526,121.87587,6275,1913,442.6,239,275,-768,-3.9,234,4072,1778468979
12.011261,121.874084,6250,1905,440.8,238,273.9,-704,-3.6,234,4072,1778468981
12.002331,121.861366,6075,1852,429.7,232,267,-704,-3.6,234,4072,1778468995
11.993271,121.848465,5900,1798,416.7,225,258.9,-640,-3.3,234,4072,1778469010
11.985292,121.836983,5750,1753,409.3,221,254.3,-640,-3.3,234,4072,1778469023
11.977341,121.825546,5600,1707,405.6,219,252,-704,-3.6,235,4072,1778469037
11.969698,121.81443,5450,1661,405.6,219,252,-704,-3.6,235,4072,1778469050
11.96183,121.803062,5300,1615,413,223,256.6,-704,-3.6,235,4072,1778469063
11.954178,121.791832,5125,1562,413,223,256.6,-768,-3.9,235,4072,1778469076
11.945526,121.779182,4950,1509,411.1,222,255.5,-704,-3.6,235,4072,1778469090
11.941766,121.773712,4875,1486,413,223,256.6,-640,-3.3,235,4072,1778469097
11.9366,121.766212,4775,1455,413,223,256.6,-704,-3.6,234,4072,1778469106
11.932755,121.760666,4700,1433,416.7,225,258.9,-704,-3.6,234,4072,1778469112
11.928545,121.754585,4625,1410,414.8,224,257.8,-768,-3.9,234,4072,1778469119
11.923564,121.748032,4525,1379,413,223,256.6,-768,-3.9,228,4072,1778469127
11.92218,121.746559,4500,1372,411.1,222,255.5,-576,-2.9,224,4072,1778469129
11.920119,121.744705,4475,1364,409.3,221,254.3,-512,-2.6,220,4072,1778469131
11.918397,121.743355,4450,1356,411.1,222,255.5,-512,-2.6,216,4072,1778469133
11.916595,121.742104,4450,1356,407.4,220,253.2,-512,-2.6,213,4072,1778469135
11.914719,121.741066,4425,1349,405.6,219,252,-512,-2.6,209,4072,1778469138
11.91275,121.740166,4400,1341,405.6,219,252,-512,-2.6,205,4072,1778469140
11.910416,121.739265,4400,1341,403.7,218,250.9,-448,-2.3,201,4072,1778469142
11.908388,121.738686,4375,1334,401.9,217,249.7,-448,-2.3,197,4072,1778469144
11.905884,121.738174,4350,1326,400,216,248.6,-448,-2.3,190,4072,1778469147
11.902244,121.737915,4325,1318,398.2,215,247.4,-512,-2.6,186,4072,1778469150
11.900242,121.737961,4300,1311,394.5,213,245.1,-512,-2.6,175,4072,1778469153
11.892933,121.739548,4225,1288,390.8,211,242.8,-512,-2.6,163,4072,1778469160
11.891676,121.740028,4225,1288,387.1,209,240.5,-640,-3.3,156,4072,1778469163
11.889209,121.741188,4200,1280,385.2,208,239.4,-576,-2.9,154,4072,1778469165
11.885531,121.743118,4150,1265,377.8,204,234.8,-384,-2,151,4072,1778469168
11.883957,121.744003,4150,1265,374.1,202,232.5,-448,-2.3,151,4072,1778469171
11.881853,121.74514,4125,1257,370.4,200,230.2,-448,-2.3,151,4072,1778469173
11.879153,121.746635,4100,1250,368.5,199,229,-512,-2.6,151,4072,1778469176
11.87709,121.747742,4075,1242,363,196,225.6,-512,-2.6,152,4072,1778469179
11.874298,121.749207,4050,1234,361.1,195,224.4,-512,-2.6,152,4072,1778469182
11.872513,121.75016,4025,1227,361.1,195,224.4,-512,-2.6,152,4072,1778469184
11.869797,121.751549,4000,1219,353.7,191,219.8,-512,-2.6,153,4072,1778469189
11.867294,121.752808,3975,1212,348.2,188,216.3,-512,-2.6,153,4072,1778469191
11.865095,121.75396,3950,1204,348.2,188,216.3,-512,-2.6,153,4072,1778469194
11.847473,121.764503,3875,1181,296.3,160,184.1,0,0,133,4072,1778469220
11.845367,121.767014,3875,1181,292.6,158,181.8,0,0,127,4072,1778469224
11.85043,121.805756,3100,945,259.3,140,161.1,-1088,-5.5,62,4072,1778469284
